Edição;Carimbo de data/hora;ID;Gênero;Qual a sua escola / faculdade / instituto?;Qual o seu curso / programa de pós?;Em que ano você está?;Você já participou de quantos hackathons?;Qual a sua especialidade?;Você já tem equipe formada?;Time;Selecionado
2016.1;24/07/2016 21:21:48;158;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:00:04;160;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:21:18;164;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:19:21;165;M;Não USP;;;0;Designer;Não;0;N
2016.1;24/07/2016 21:20:41;169;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:52:51;173;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 23:59:52;174;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:03:41;177;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;26/07/2016 19:19:16;178;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:29:50;180;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:56:08;181;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:13:09;184;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 15:30:36;185;M;Não USP;;;0;Desenvolvedor;Sim;50;N
2016.1;25/07/2016 15:36:01;188;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:29:35;190;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;26/07/2016 22:27:41;191;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:45:37;200;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:01:03;201;M;Não USP;;;0;Desenvolvedor/Designer;Não;0;N
2016.1;24/07/2016 22:07:34;204;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:01:57;206;M;Não USP;;;1;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:47:32;207;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:26;209;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 08:18:45;214;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 19:49:37;225;M;Não USP;;;0;Negócios;Não;0;N
2016.1;25/07/2016 09:29:57;226;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 00:20:19;233;M;Não USP;;;1;Designer;Não;0;N
2016.1;24/07/2016 21:05:17;234;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:09:16;236;M;Não USP;;;1;Designer;Não;0;N
2016.1;25/07/2016 06:26:48;240;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:13:47;245;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:05:28;246;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:36;249;F;Não USP;;;0;Designer;Não;0;N
2016.1;27/07/2016 22:53:28;253;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 09:20:42;256;M;Não USP;;;5;Desenvolvedor;Sim;36;N
2016.1;24/07/2016 21:36:00;258;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:16:48;260;M;Não USP;;;2;Desenvolvedor;Não;0;S
2016.1;24/08/2016 00:03:31;261;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 09:23:48;262;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 13:00:00;263;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:07:51;265;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:40:27;266;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:34:20;267;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:56:03;276;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 11:49:24;279;M;Não USP;;;0;Cientista de Dados;Não;0;N
2016.1;25/07/2016 19:05:33;280;M;Não USP;;;0;Designer;Não;0;N
2016.1;24/07/2016 21:04:56;281;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 02:51:10;286;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 12:20:12;288;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:35:03;291;F;Não USP;;;1;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:16:56;294;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:42:27;298;M;Não USP;;;2;Empreendedor/Negócios;Sim;12;N
2016.1;24/07/2016 21:12:34;299;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;26/07/2016 13:56:33;302;M;Não USP;;;0;Desenvolvedor;Sim;44;N
2016.1;24/07/2016 21:05:59;304;M;Escola de Artes, Ciências e Humanidades (EACH);;3º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:03:49;305;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:08:34;306;M;Não USP;;;0;Desenvolvedor;Sim;10;S
2016.1;24/07/2016 21:10:25;314;F;Não USP;;;0;Designer;Não;0;S
2016.1;24/07/2016 21:58:50;316;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:02:47;329;M;Não USP;;;2;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:58:18;331;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:02:00;333;M;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:16:33;335;F;Não USP;;;0;Designer;Não;0;S
2016.1;26/07/2016 17:11:22;337;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:43:25;344;M;Não USP;;;1;Desenvolvedor;Sim;48;N
2016.1;26/07/2016 18:03:51;345;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;25/07/2016 21:04:07;347;M;Não USP;;;0;Designer;Não;0;N
2016.1;26/07/2016 18:51:52;358;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;26/07/2016 00:12:28;359;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:21:36;361;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;26/07/2016 23:42:05;362;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:16:26;363;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 23:43:42;366;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 09:59:22;368;F;Não USP;;;0;Designer;Não;0;N
2016.1;25/07/2016 09:45:47;370;M;Não USP;;;2;Desenvolvedor;Sim;49;N
2016.1;24/07/2016 21:59:29;371;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:49:51;374;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:09:22;378;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 16:31:36;385;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 14:46:06;388;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:46:16;390;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;25/07/2016 10:36:56;392;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 19:25:43;395;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:05:16;396;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:49:04;397;M;Não USP;;;0;Designer;Não;0;N
2016.1;24/07/2016 22:59:28;403;F;Não USP;;;1;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:07:09;404;F;Não USP;;;0;Empreendedor/Negócios;Sim;57;N
2016.1;27/07/2016 21:51:03;409;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 23:25:51;414;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:15:56;415;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:03:16;416;M;Não USP;;;1;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:12:39;418;M;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 09:39:21;419;M;Não USP;;;0;Designer/Negócios;Não;0;N
2016.1;24/07/2016 21:28:50;423;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:22:03;424;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:50:36;425;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:29:06;426;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:08:53;429;M;Não USP;;;0;Designer;Não;0;N
2016.1;25/07/2016 01:35:14;431;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:53:26;434;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 10:23:53;436;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:04:08;439;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:53:39;442;M;Não USP;;;0;Designer;Não;0;N
2016.1;25/07/2016 08:28:47;444;M;Não USP;;;1;Empreendedor/Negócios;Sim;52;S
2016.1;27/07/2016 11:07:50;445;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 21:40:43;448;M;Não USP;;;2;Desenvolvedor;Sim;53;N
2016.1;24/07/2016 21:06:58;449;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:13:51;452;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;26/07/2016 23:41:44;457;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:14:10;460;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:57:04;462;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:13:48;465;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 11:29:58;466;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:07:41;473;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 09:19:28;474;M;Não USP;;;1;Desenvolvedor;Sim;49;N
2016.1;24/07/2016 21:06:26;475;M;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 08:13:11;476;M;Não USP;;;2;Designer;Não;0;N
2016.1;24/07/2016 21:10:12;477;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:07:43;479;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:54:34;481;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 00:44:06;485;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;25/07/2016 08:41:07;486;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;26/07/2016 19:36:58;488;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 23:32:32;490;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:03:01;492;F;Não USP;;;0;Marketing;Não;0;N
2016.1;24/07/2016 21:21:09;499;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:11:40;508;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:24:32;514;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:24:00;515;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;25/07/2016 08:15:40;525;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:09:20;526;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:15:18;527;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:41:52;530;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:20:35;531;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:35:11;533;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:09:27;538;F;Não USP;;;0;Empreendedor/Negócios;Não;0;S
2016.1;24/07/2016 21:06:18;541;M;Não USP;;;5;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 12:06:46;543;M;Não USP;;;0;Empreendedor/Negócios;Sim;42;N
2016.1;25/07/2016 00:01:19;544;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:34:21;545;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:29:15;546;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 13:31:37;550;M;Não USP;;;1;Desenvolvedor;Sim;33;N
2017.2;19/10/2017 19:57:14;2;M;Não USP;;3° ano;0;Desenvolvedor;Sim;10;S
2017.2;22/10/2017 21:24:06;3;F;Não USP;;1° ano;1;Desenvolvedor;Sim;15;S
2017.2;19/10/2017 19:43:18;6;F;Não USP;;Pós-graduação;0;Negócios;Não;0;N
2017.2;18/10/2017 22:17:54;14;M;Não USP;;2° ano;5;Desenvolvedor;Não;0;S
2017.2;22/10/2017 21:30:29;15;M;Não USP;;2° ano;0;Desenvolvedor;Sim;15;S
2017.2;18/10/2017 21:17:35;17;F;Não USP;;5° ano ou mais;0;Designer;Não;0;S
2017.2;18/10/2017 23:58:18;18;F;Não USP;;2° ano;1;Negócios;Não;8;S
2017.2;18/10/2017 21:45:38;19;M;Não USP;;5° ano ou mais;2;Desenvolvedor;Sim;9;S
2017.2;19/10/2017 18:55:19;20;F;Não USP;;1° ano;1;Designer;Sim;10;S
2017.2;19/10/2017 12:13:28;22;M;Não USP;;2° ano;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 22:21:21;27;M;Não USP;;4° ano;1;Desenvolvedor;Sim;9;S
2017.2;19/10/2017 09:51:00;29;M;Não USP;;2° ano;5;Desenvolvedor;Sim;14;N
2017.2;11/11/2017 16:49:32;33;M;Não USP;;Pós-graduação;1;Negócios;Não;0;N
2017.2;22/10/2017 12:07:37;38;M;Não USP;;2° ano;0;Desenvolvedor;Não;0;N
2017.2;19/10/2017 00:18:17;39;F;Não USP;;5° ano ou mais;0;;Não;0;S
2017.2;09/11/2017 19:13:12;41;M;Não USP;;4° ano;1;Negócios;Não;0;N
2017.2;19/10/2017 11:13:52;42;M;Não USP;;Pós-graduação;1;Desenvolvedor;Não;0;N
2017.2;18/10/2017 22:13:38;43;M;Não USP;;2° ano;2;Designer;Não;18;S
2017.2;20/10/2017 22:16:33;44;M;Não USP;;2° ano;1;Desenvolvedor;Sim;19;N
2017.2;21/10/2017 17:11:13;45;M;Não USP;;1° ano;0;Desenvolvedor;Sim;20;S
2017.2;20/10/2017 12:04:33;46;F;Não USP;;2° ano;0;Desenvolvedor;Sim;21;S
2017.2;18/10/2017 21:37:04;47;M;Não USP;;1° ano;0;Desenvolvedor;Sim;22;S
2017.2;19/10/2017 09:55:47;49;M;Não USP;;2° ano;1;Negócios;Sim;14;N
2017.2;21/10/2017 12:03:15;53;M;Não USP;;1° ano;0;Negócios;Sim;24;S
2017.2;19/10/2017 09:55:55;54;M;Não USP;;Pós-graduação;2;Desenvolvedor;Não;0;N
2017.2;21/10/2017 10:10:44;58;F;Não USP;;3° ano;0;Designer;Sim;24;S
2017.2;18/10/2017 21:08:06;59;M;Não USP;;3° ano;2;Desenvolvedor;Não;0;S
2017.2;19/10/2017 10:02:21;61;M;Não USP;;1° ano;0;Desenvolvedor;Sim;14;N
2017.2;22/10/2017 19:41:53;66;M;Não USP;;1° ano;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 23:42:42;69;M;Não USP;;5° ano ou mais;2;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:06:02;70;M;Não USP;;1° ano;0;Desenvolvedor;Sim;28;S
2017.2;18/10/2017 21:16:36;71;M;Não USP;;1° ano;0;Desenvolvedor;Sim;28;S
2017.2;18/10/2017 23:51:46;72;M;Não USP;;2° ano;5;Negócios;Não;8;N
2017.2;22/10/2017 21:15:54;73;F;Não USP;;1° ano;0;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:27:46;75;F;Não USP;;1° ano;1;Designer;Não;0;S
2017.2;24/10/2017 20:58:01;76;F;Não USP;;2° ano;1;Desenvolvedor;Sim;21;S
2017.2;19/10/2017 20:35:06;79;M;Não USP;;2° ano;1;Negócios;Não;0;S
2017.2;18/10/2017 21:07:41;83;M;Não USP;;1° ano;0;Desenvolvedor;Sim;28;S
2017.2;18/10/2017 21:10:48;85;F;Não USP;;3° ano;0;Designer;Sim;31;S
2017.2;18/10/2017 23:31:28;87;M;Não USP;;2° ano;2;Negócios;Não;0;N
2017.2;18/10/2017 21:06:32;88;M;Não USP;;4° ano;0;Negócios;Não;0;S
2017.2;18/10/2017 21:05:14;92;F;Não USP;;4° ano;5;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:03:34;94;M;Não USP;;1° ano;0;Desenvolvedor;Sim;28;S
2017.2;18/10/2017 21:23:43;95;M;Não USP;;Pós-graduação;2;Negócios;Não;0;S
2017.2;19/10/2017 23:40:56;96;M;Não USP;;Pós-graduação;0;Negócios;Não;0;N
2017.2;20/10/2017 19:46:38;97;M;Não USP;;2° ano;0;Desenvolvedor;Não;0;N
2017.2;19/10/2017 14:29:30;98;M;Não USP;;2° ano;1;Desenvolvedor;Não;0;N
2017.2;21/10/2017 18:11:18;102;M;Não USP;;3° ano;1;Desenvolvedor;Sim;18;S
2017.2;18/10/2017 21:28:11;107;F;Não USP;;2° ano;2;Desenvolvedor;Sim;22;S
2017.2;24/10/2017 20:59:17;109;F;Não USP;;2° ano;1;Desenvolvedor;Sim;21;S
2017.2;20/10/2017 23:37:51;111;M;Não USP;;2° ano;1;Designer;Sim;8;N
2017.2;18/10/2017 22:17:51;112;F;Não USP;;Pós-graduação;2;Comunicação digital;Não;0;S
2017.2;18/10/2017 21:28:40;113;F;Não USP;;Pós-graduação;0;Negócios;Sim;0;S
2017.2;20/10/2017 19:04:10;114;F;Não USP;;2° ano;0;Designer;Não;0;S
2017.2;19/10/2017 08:03:37;115;F;Não USP;;3° ano;0;Desenvolvedor;Sim;0;N
2017.2;18/10/2017 21:13:51;119;M;Não USP;;5° ano ou mais;0;Desenvolvedor;Sim;31;S
2017.2;19/10/2017 17:07:46;120;F;Não USP;;3° ano;0;Desenvolvedor;Não;0;S
2017.2;22/10/2017 16:22:04;121;M;Não USP;;1° ano;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 22:02:58;123;M;Não USP;;4° ano;0;Negócios;Sim;27;S
2017.2;20/10/2017 21:23:29;126;M;Não USP;;2° ano;0;Designer;Sim;19;N
2017.2;19/10/2017 21:07:37;127;M;Não USP;;Pós-graduação;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:20:09;128;M;Não USP;;3° ano;2;Desenvolvedor;Não;0;S
2017.2;18/10/2017 23:27:55;130;M;Não USP;;2° ano;0;Desenvolvedor;Sim;5;N
2017.2;19/10/2017 08:05:37;131;M;Não USP;;Pós-graduação;2;Negócios;Não;0;N
2017.2;18/10/2017 22:18:39;132;M;Não USP;;4° ano;0;Designer;Sim;9;S
2017.2;20/10/2017 09:27:15;134;M;Não USP;;3° ano;2;Desenvolvedor;Sim;6;N
2017.2;18/10/2017 20:59:59;135;M;Não USP;;2° ano;0;Desenvolvedor;Sim;33;S
2017.2;21/10/2017 23:56:09;136;M;Não USP;;Pós-graduação;1;Desenvolvedor;Não;0;N
2017.2;18/10/2017 23:43:51;137;M;Não USP;;5° ano ou mais;1;Desenvolvedor;Não;0;N
2017.2;11/11/2017 08:12:37;139;M;Não USP;;4° ano;2;Negócios;Não;0;N
2017.2;21/10/2017 15:27:25;141;M;Não USP;;5° ano ou mais;0;Desenvolvedor;Sim;24;S
2017.2;20/10/2017 09:36:41;142;F;Não USP;;5° ano ou mais;1;Desenvolvedor;Não;0;N
2017.2;19/10/2017 12:05:58;143;M;Não USP;;3° ano;1;Desenvolvedor;Não;0;N
2017.2;19/10/2017 19:48:10;144;F;Não USP;;Pós-graduação;0;Designer;Não;0;S
2017.2;20/10/2017 11:59:58;145;F;Não USP;;2° ano;0;Desenvolvedor;Sim;21;S
2017.2;18/10/2017 23:46:09;146;F;Não USP;;5° ano ou mais;1;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:04:24;148;F;Não USP;;Pós-graduação;0;Negócios;Não;0;S
2017.2;20/10/2017 10:54:11;150;M;Não USP;;Pós-graduação;1;Negócios;Sim;6;N
2017.2;20/10/2017 19:40:20;153;M;Não USP;;2° ano;5;Desenvolvedor;Não;0;N
2017.2;19/10/2017 11:56:41;154;M;Não USP;;Pós-graduação;2;Negócios;Não;0;N
2017.2;19/10/2017 12:04:59;155;M;Não USP;;3° ano;2;Designer;Sim;10;S
2017.2;18/10/2017 23:26:14;157;M;Não USP;;2° ano;2;Designer;Sim;5;N
2017.2;18/10/2017 21:03:43;159;M;Não USP;;5° ano ou mais;0;Desenvolvedor;Sim;31;S
2018.1;20/05/2018 20:40:07;209;F;Instituto de Ciências Biomédicas (ICB);;3° ano;0;Nenhuma;Sim;32;N
2018.1;16/05/2018 20:42:16;293;M;Instituto de Matemática e Estatística (IME);;5° ano ou mais;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 00:19:22;305;F;Faculdade de Economia, Administração e Contabilidade (FEA);;3° ano;0;Negócios;Não;0;N
